nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
NC_007795.1/2125690-2122942,111,9,24.944566642030036,36.36363636363637,0.6859755826558259,60.0,27.77777777777778,7.953316109101839,46.728727210932625,0.17020185619866585,rRNA
NC_007795.1/450902-453650,111,9,24.316440039577074,34.72727272727273,0.7002116241763032,60.0,27.77777777777778,7.937425978009808,46.77081475302017,0.16970895247227352,rRNA
NC_007795.1/495181-497929,114,9,27.654599246854627,37.63636363636363,0.7347840379599057,60.0,33.33333333333333,7.255739035201389,47.26639365150288,0.1535073542673524,rRNA
NC_007795.1/1904294-1901547,111,9,24.316440039577074,34.72727272727273,0.7002116241763032,60.0,27.77777777777778,7.937425978009809,46.770814753020176,0.1697089524722735,rRNA
U00096.3/4040519-4040634,33,33,0.0,33.0,0.0,54.54545454545454,54.54545454545454,0.0,54.54545454545454,0.0,rRNA
U00096.3/4171639-4171754,33,33,0.0,33.0,0.0,57.57575757575758,57.57575757575758,0.0,57.57575757575758,0.0,rRNA
U00096.3/3941808-3943349,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.4533289417136,49.996328494406804,0.16907899432373905,rRNA
U00096.3/3428762-3427221,255,6,57.947900597635716,56.42857142857143,1.026924820717595,59.375,22.22222222222222,8.4533289417136,49.996328494406804,0.16907899432373905,rRNA
U00096.3/2731157-2729616,255,6,56.65068037346824,56.86363636363637,0.9962549705965638,59.375,22.22222222222222,8.451339292849958,50.47858904493653,0.1674242377362508,rRNA
U00096.3/4035531-4037072,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.4533289417136,49.996328494406804,0.16907899432373905,rRNA
U00096.3/4166659-4168200,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.4533289417136,49.996328494406804,0.16907899432373905,rRNA
U00096.3/223771-225312,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.4533289417136,49.996328494406804,0.16907899432373905,rRNA
U00096.3/3941813-3943347,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/4035536-4037070,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/3428757-3427223,255,6,57.9479005976357,56.42857142857143,1.0269248207175947,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/4166664-4168198,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/2731152-2729618,255,6,56.650680373468234,56.86363636363637,0.9962549705965636,59.375,22.22222222222222,8.451339292849958,50.478589044936534,0.16742423773625079,rRNA
U00096.3/223776-225310,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/3941813-3943344,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/223776-225307,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/3428757-3427226,255,6,57.9479005976357,56.42857142857143,1.0269248207175947,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/4166664-4168195,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/4035536-4037067,255,6,58.2051263609476,55.857142857142854,1.0420355102982948,59.375,22.22222222222222,8.453328941713599,49.99632849440681,0.169078994323739,rRNA
U00096.3/2731152-2729621,255,6,56.650680373468234,56.86363636363637,0.9962549705965636,59.375,22.22222222222222,8.451339292849958,50.478589044936534,0.16742423773625079,rRNA
U00096.3/4210042-4212945,168,6,42.516791657806095,51.073170731707314,0.8324682225262894,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.20453029679893678,rRNA
U00096.3/2729185-2726282,168,6,42.516791657806095,51.073170731707314,0.8324682225262894,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.20453029679893678,rRNA
U00096.3/4037518-4040422,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209503,0.20978560795119242,rRNA
U00096.3/225758-228661,129,6,36.64137176642871,46.46341463414634,0.7886069514034526,58.333333333333336,16.666666666666664,9.580121277149507,46.91966959015126,0.20418134570922972,rRNA
U00096.3/3943703-3946606,168,6,41.46889647675713,50.925,0.8143131365097129,58.333333333333336,16.666666666666664,9.744254884011594,47.1551631132629,0.2066423746771203,rRNA
U00096.3/3426784-3423881,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640835,46.836767856906306,0.20991716509300254,rRNA
U00096.3/2729184-2726281,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.20453029679893678,rRNA
U00096.3/4210043-4212946,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.20453029679893678,rRNA
U00096.3/225759-228662,129,6,36.64137176642872,46.46341463414634,0.7886069514034528,58.333333333333336,16.666666666666664,9.580121277149507,46.919669590151265,0.2041813457092297,rRNA
U00096.3/4037519-4040423,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209504,0.20978560795119233,rRNA
U00096.3/3943704-3946607,168,6,41.46889647675713,50.925,0.8143131365097129,58.333333333333336,16.666666666666664,9.744254884011594,47.155163113262894,0.20664237467712032,rRNA
U00096.3/3426783-3423880,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640835,46.83676785690631,0.20991716509300248,rRNA
U00096.3/2729025-2726292,168,6,44.3171714729521,51.648648648648646,0.8580509390367492,58.333333333333336,16.666666666666664,10.032474205517385,47.22865324971332,0.21242346573958856,rRNA
U00096.3/4210202-4212933,168,6,44.3171714729521,51.648648648648646,0.8580509390367492,58.333333333333336,16.666666666666664,10.032474205517385,47.22865324971332,0.21242346573958856,rRNA
U00096.3/4037678-4040410,129,6,36.539427963753994,43.114285714285714,0.8475016426318024,58.333333333333336,16.666666666666664,10.279937990441105,47.03189507652699,0.21857375667542872,rRNA
U00096.3/225918-228649,129,6,38.104830221302684,46.54054054054054,0.8187449002254351,58.333333333333336,16.666666666666664,9.96691205154691,46.975121811971356,0.21217426729496838,rRNA
U00096.3/3943863-3946594,168,6,43.25216757574122,51.5,0.8398479140920625,58.333333333333336,16.666666666666664,10.150704050258051,47.23832162159039,0.21488282609978776,rRNA
U00096.3/3426624-3423891,168,6,43.91911757866828,50.666666666666664,0.8668246890526634,58.333333333333336,16.666666666666664,10.246376523962523,46.884549114527516,0.2185448451030877,rRNA
NZ_CP071878.1/5348415-5348526,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,rRNA
NZ_CP071878.1/5345236-5345383,75,75,0.0,75.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,rRNA
NZ_CP071878.1/6235097-6236616,204,6,60.902098486012775,68.88,0.8841768072882227,61.111111111111114,33.33333333333333,7.8729071713523435,47.97261748789727,0.1641125205089873,rRNA
NZ_CP071878.1/5921547-5923062,204,6,58.62401511265664,61.38461538461539,0.9550278151184666,61.111111111111114,33.33333333333333,7.857054642606775,47.70510589287491,0.16470049684514546,rRNA
NZ_CP071878.1/5343015-5344533,204,6,64.79004553170186,72.0,0.8998617434958592,61.111111111111114,33.33333333333333,7.873086757018535,48.103859392781125,0.16366850511375056,rRNA
NZ_CP071878.1/6235102-6236614,204,6,61.779345253895336,70.25,0.8794212847529586,61.111111111111114,33.33333333333333,8.024143624367511,47.88814321655966,0.16756013253804278,rRNA
NZ_CP071878.1/5921552-5923060,204,6,59.56038952189618,62.4,0.9544934218252593,61.111111111111114,33.33333333333333,7.998971930337526,47.6133101285899,0.16799865224103505,rRNA
NZ_CP071878.1/5343020-5344531,204,6,65.73783642618777,73.56521739130434,0.8935994313252476,61.111111111111114,33.33333333333333,8.032272441659806,48.02141849681508,0.16726437271303282,rRNA
NZ_CP071878.1/5921552-5923057,204,6,59.56038952189618,62.4,0.9544934218252593,61.111111111111114,33.33333333333333,7.998971930337526,47.6133101285899,0.16799865224103505,rRNA
NZ_CP071878.1/6235102-6236611,204,6,61.779345253895336,70.25,0.8794212847529586,61.111111111111114,33.33333333333333,8.024143624367511,47.88814321655966,0.16756013253804278,rRNA
NZ_CP071878.1/5343020-5344528,204,6,65.73783642618777,73.56521739130434,0.8935994313252476,61.111111111111114,33.33333333333333,8.032272441659806,48.02141849681508,0.16726437271303282,rRNA
NZ_CP071878.1/5345221-5348100,180,6,37.31018627667249,47.5,0.785477605824684,55.55555555555556,20.0,7.201032140632953,45.029416355221976,0.15991839831603463,rRNA
NZ_CP071878.1/5923749-5926628,180,6,36.6285407844757,47.5,0.7711271744100148,55.55555555555556,20.0,7.0679481101343,44.767751889397914,0.15788034493213318,rRNA
NZ_CP071878.1/6237303-6240182,180,6,37.49946666287402,48.7,0.7700095823998772,55.55555555555556,20.0,7.058440772573745,44.79793487374049,0.15756174458638358,rRNA
NZ_CP071878.1/6237305-6240182,180,6,37.49946666287402,48.7,0.7700095823998772,55.55555555555556,20.0,7.058440772573744,44.797934873740495,0.15756174458638353,rRNA
NZ_CP071878.1/5345223-5348100,180,6,37.31018627667249,47.5,0.785477605824684,55.55555555555556,20.0,7.201032140632953,45.02941635522198,0.15991839831603463,rRNA
NZ_CP071878.1/5923751-5926628,180,6,36.6285407844757,47.5,0.7711271744100148,55.55555555555556,20.0,7.0679481101343,44.76775188939792,0.15788034493213318,rRNA
NZ_CP071878.1/6237446-6240325,180,6,37.98735630444937,45.827586206896555,0.8289189863273376,55.55555555555556,20.0,7.097600395742258,44.81970274294994,0.15835893505247975,rRNA
NZ_CP071878.1/5923892-5926770,180,6,36.382001044472524,44.5,0.8175730571791578,55.55555555555556,20.0,7.570107701773478,44.24791061955664,0.17108395844633736,rRNA
NZ_CP071878.1/5345364-5348243,180,6,37.69891358663226,44.58620689655172,0.8455286109917521,55.55555555555556,20.0,7.243409798022256,45.0591663444825,0.16075330250554476,rRNA
NC_019693.1/2201352-2201469,0,0,0,0,0,0,0,0,0,0,rRNA
NC_019693.1/3799265-3800754,180,18,45.765404206914006,78.16666666666667,0.5854849152270448,59.77011494252874,41.66666666666667,4.649713945719008,52.392062558344975,0.08874844239126839,rRNA
NC_019693.1/2196567-2198056,180,18,45.514344503195424,78.66666666666667,0.5785721758880774,59.77011494252874,41.66666666666667,4.580367922082013,52.631713974466976,0.08702676725109255,rRNA
NC_019693.1/7171546-7170056,180,18,46.37249512909856,79.94117647058823,0.5800827205258834,59.77011494252874,41.66666666666667,4.711829740834072,52.56250634192982,0.08964240993727847,rRNA
NC_019693.1/3799270-3800752,180,18,45.765404206914006,78.16666666666667,0.5854849152270448,59.77011494252874,41.66666666666667,4.649713945719008,52.39206255834497,0.08874844239126839,rRNA
NC_019693.1/2196572-2198054,180,18,45.514344503195424,78.66666666666667,0.5785721758880774,59.77011494252874,41.66666666666667,4.580367922082013,52.631713974466976,0.08702676725109255,rRNA
NC_019693.1/7171541-7170058,180,18,46.37249512909857,79.94117647058823,0.5800827205258835,59.77011494252874,41.66666666666667,4.711829740834072,52.562506341929826,0.08964240993727846,rRNA
NC_019693.1/3799270-3800749,180,18,45.765404206914006,78.16666666666667,0.5854849152270448,59.77011494252874,41.66666666666667,4.649713945719008,52.39206255834497,0.08874844239126839,rRNA
NC_019693.1/7171541-7170061,180,18,46.37249512909857,79.94117647058823,0.5800827205258835,59.77011494252874,41.66666666666667,4.711829740834072,52.562506341929826,0.08964240993727846,rRNA
NC_019693.1/2196572-2198051,180,18,45.514344503195424,78.66666666666667,0.5785721758880774,59.77011494252874,41.66666666666667,4.580367922082013,52.631713974466976,0.08702676725109255,rRNA
NC_019693.1/7169713-7166824,237,6,60.34628074703527,64.92,0.9295483787282082,58.77192982456141,33.33333333333333,6.205522362786431,49.167348496480784,0.1262122638813968,rRNA
NC_019693.1/3801302-3804191,237,6,59.175548684656725,64.84615384615384,0.9125529453149911,58.77192982456141,33.33333333333333,6.152424791850202,48.98569834063323,0.12559634751081658,rRNA
NC_019693.1/2198399-2201289,237,6,59.74578144103564,63.96,0.9341116548004321,58.730158730158735,33.33333333333333,6.102573908748062,49.02594153322171,0.12447642447851291,rRNA
NC_019693.1/7169711-7166824,237,6,60.34628074703527,64.92,0.9295483787282082,58.77192982456141,33.33333333333333,6.205522362786431,49.167348496480784,0.1262122638813968,rRNA
NC_019693.1/3801304-3804191,237,6,59.175548684656725,64.84615384615384,0.9125529453149911,58.77192982456141,33.33333333333333,6.152424791850203,48.98569834063322,0.1255963475108166,rRNA
NC_019693.1/2198401-2201289,237,6,59.74578144103565,63.96,0.9341116548004323,58.730158730158735,33.33333333333333,6.102573908748062,49.02594153322171,0.12447642447851291,rRNA
NC_019693.1/7169565-7166823,237,6,60.87686291657387,63.91304347826087,0.9524951340688429,58.77192982456141,33.33333333333333,5.863118491095344,49.41934577052595,0.11864014789512146,rRNA
NC_019693.1/3801450-3804192,237,6,59.595380483725414,63.875,0.9330000858508871,58.77192982456141,33.33333333333333,5.82512536419136,49.212058215272556,0.11836784673199423,rRNA
NC_019693.1/2198547-2201290,237,6,60.211442179839715,62.869565217391305,0.957720034672416,58.730158730158735,33.33333333333333,5.75103921083074,49.2656425495922,0.116735292857321,rRNA
nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
AE006468.2/2068733-2068650,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3117057-3116702,213,21,71.5122367151245,76.0,0.9409504830937434,57.14285714285714,43.333333333333336,5.074152306223256,49.96177913144831,0.10156068087313858,sRNA
AE006468.2/4209069-4209188,48,48,0.0,48.0,0.0,37.5,37.5,0.0,37.5,0.0,sRNA
AE006468.2/1444929-1444822,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,sRNA
AE006468.2/4342998-4342887,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3715478-3715414,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1352932-1352865,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1275059-1275226,54,42,6.0,48.0,0.125,47.61904761904761,42.592592592592595,2.513227513227509,45.1058201058201,0.0557184750733137,sRNA
AE006468.2/2966857-2966929,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3170214-3170128,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3170414-3170330,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3490390-3490494,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3451446-3451613,90,21,34.5,55.5,0.6216216216216216,45.55555555555556,42.857142857142854,1.3492063492063515,44.2063492063492,0.030520646319569175,sRNA
AE006468.2/4141660-4141867,87,39,23.27418097377435,63.75,0.36508519174548,50.57471264367817,46.15384615384615,1.86683487272301,48.46374889478338,0.03852023244788551,sRNA
AE006468.2/2707847-2707662,48,15,16.5,31.5,0.5238095238095238,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
AE006468.2/4210168-4210422,69,30,18.384776310850235,56.0,0.3282995769794685,56.52173913043478,40.0,6.761904621032924,48.59903381642513,0.13913660601926592,sRNA
AE006468.2/1968046-1968190,42,42,0.0,42.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
AE006468.2/942632-942554,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1968149-1968050,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2231127-2231211,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1450417-1450477,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1745783-1745663,48,48,0.0,48.0,0.0,39.58333333333333,39.58333333333333,0.0,39.58333333333333,0.0,sRNA
AE006468.2/2674933-2675228,117,27,39.89987468652001,83.0,0.48072138176530127,62.96296296296296,48.717948717948715,6.3414976504634595,54.05236738570071,0.11732136735496754,sRNA
AE006468.2/254182-254268,21,21,0.0,21.0,0.0,47.61904761904761,47.61904761904761,0.0,47.61904761904761,0.0,sRNA
AE006468.2/2707848-2707701,48,15,16.5,31.5,0.5238095238095238,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
AE006468.2/4141662-4141810,87,42,21.213203435596427,72.0,0.2946278254943948,50.57471264367817,47.12643678160919,1.5084306272053312,49.23371647509578,0.030638162933898167,sRNA
AE006468.2/556007-556088,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/728916-728756,24,24,0.0,24.0,0.0,62.5,62.5,0.0,62.5,0.0,sRNA
AE006468.2/1915257-1915169,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2656256-2656165,45,33,6.0,39.0,0.15384615384615385,60.0,57.57575757575758,1.212121212121211,58.78787878787879,0.02061855670103091,sRNA
AE006468.2/1729667-1729732,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/339459-339587,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1104182-1104269,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1329217-1329334,21,21,0.0,21.0,0.0,47.61904761904761,47.61904761904761,0.0,47.61904761904761,0.0,sRNA
AE006468.2/1345778-1345728,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1630153-1629864,210,63,61.204574992397426,128.0,0.4781607421281049,51.35135135135135,47.61904761904761,1.673332657388114,49.97425997425997,0.03348389067191771,sRNA
AE006468.2/1137490-1137212,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2736073-2736351,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1000099-999821,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2344731-2345012,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2394581-2394302,60,30,12.569805089976535,43.0,0.29232104860410546,53.333333333333336,38.333333333333336,6.214386443970888,45.08547008547009,0.13783568036864335,sRNA
AE006468.2/1177433-1177531,36,33,1.5,34.5,0.043478260869565216,50.0,39.39393939393939,5.3030303030303045,44.696969696969695,0.1186440677966102,sRNA
AE006468.2/2761464-2761367,48,48,0.0,48.0,0.0,52.083333333333336,52.083333333333336,0.0,52.083333333333336,0.0,sRNA
AE006468.2/2762034-2761960,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2762870-2762794,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2839403-2839059,189,6,66.45118509101249,79.2,0.8390301147855113,64.16666666666667,16.666666666666664,17.62163816153548,49.972120472120466,0.35262938604669825,sRNA
AE006468.2/2906929-2907071,21,21,0.0,21.0,0.0,42.857142857142854,42.857142857142854,0.0,42.857142857142854,0.0,sRNA
AE006468.2/3198386-3198586,168,36,66.0,102.0,0.6470588235294118,52.976190476190474,44.44444444444444,4.265873015873016,48.710317460317455,0.08757637474541752,sRNA
AE006468.2/4306732-4306879,90,90,0.0,90.0,0.0,45.55555555555556,45.55555555555556,0.0,45.55555555555556,0.0,sRNA
AE006468.2/4763015-4763176,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/2077172-2077266,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1325904-1325639,57,27,15.0,42.0,0.35714285714285715,43.859649122807014,37.03703703703704,3.4113060428849877,40.448343079922026,0.0843373493975903,sRNA
AE006468.2/3194991-3194927,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/4559209-4559284,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1025036-1025159,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1216146-1216429,132,21,50.33885179461288,61.0,0.8252270786002112,52.27272727272727,33.33333333333333,7.943595156463789,44.09090909090909,0.1801640138579416,sRNA
AE006468.2/1593850-1594070,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/4505026-4504886,90,90,0.0,90.0,0.0,52.22222222222223,52.22222222222223,0.0,52.22222222222223,0.0,sRNA
AE006468.2/2596881-2596788,15,15,0.0,15.0,0.0,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,sRNA
AE006468.2/1750046-1749929,96,96,0.0,96.0,0.0,44.79166666666667,44.79166666666667,0.0,44.79166666666667,0.0,sRNA
AE006468.2/505472-505376,60,60,0.0,60.0,0.0,45.0,45.0,0.0,45.0,0.0,sRNA
AE006468.2/176236-176124,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/13520-13594,21,21,0.0,21.0,0.0,38.095238095238095,38.095238095238095,0.0,38.095238095238095,0.0,sRNA
AE006468.2/58792-58923,27,27,0.0,27.0,0.0,48.148148148148145,48.148148148148145,0.0,48.148148148148145,0.0,sRNA
AE006468.2/4758350-4758205,30,27,1.5,28.5,0.05263157894736842,44.44444444444444,36.666666666666664,3.8888888888888893,40.55555555555556,0.09589041095890412,sRNA
AE006468.2/94548-94770,12,12,0.0,12.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/4645149-4645094,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/4532489-4532654,90,90,0.0,90.0,0.0,36.666666666666664,36.666666666666664,0.0,36.666666666666664,0.0,sRNA
AE006468.2/4442074-4441913,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/4251552-4251493,21,15,3.0,18.0,0.16666666666666666,42.857142857142854,26.666666666666668,8.095238095238093,34.76190476190476,0.23287671232876708,sRNA
AE006468.2/3885748-3885641,24,24,0.0,24.0,0.0,41.66666666666667,41.66666666666667,0.0,41.66666666666667,0.0,sRNA
AE006468.2/3902665-3902606,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/161464-161531,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/182539-182458,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/4072520-4072677,48,48,0.0,48.0,0.0,39.58333333333333,39.58333333333333,0.0,39.58333333333333,0.0,sRNA
AE006468.2/3780266-3780414,51,18,16.5,34.5,0.4782608695652174,49.01960784313725,16.666666666666664,16.176470588235293,32.84313725490196,0.4925373134328358,sRNA
AE006468.2/3761452-3761385,9,9,0.0,9.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/3839700-3839770,9,9,0.0,9.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,sRNA
AE006468.2/3635892-3635764,9,9,0.0,9.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,sRNA
AE006468.2/3404902-3404956,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3393334-3393274,48,48,0.0,48.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
AE006468.2/587851-587922,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/670160-670308,33,33,0.0,33.0,0.0,39.39393939393939,39.39393939393939,0.0,39.39393939393939,0.0,sRNA
AE006468.2/3283972-3283814,24,9,6.164414002968976,16.0,0.385275875185561,55.55555555555556,6.666666666666667,20.18476044405317,33.24074074074074,0.6072295621052206,sRNA
AE006468.2/3179546-3179628,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3010814-3010973,72,12,24.535688292770594,43.0,0.5705974021574557,42.22222222222222,20.833333333333336,9.954457335810934,34.90740740740741,0.2851674780550612,sRNA
AE006468.2/2966077-2966251,42,42,0.0,42.0,0.0,26.190476190476193,26.190476190476193,0.0,26.190476190476193,0.0,sRNA
AE006468.2/2147406-2147330,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2115367-2115449,42,42,0.0,42.0,0.0,40.476190476190474,40.476190476190474,0.0,40.476190476190474,0.0,sRNA
AE006468.2/975014-975227,147,21,63.0,84.0,0.75,51.02040816326531,42.857142857142854,4.081632653061227,46.93877551020408,0.08695652173913049,sRNA
AE006468.2/976551-976769,69,6,23.84716964337697,29.25,0.8152878510556228,62.5,16.666666666666664,17.74840407486597,46.72403381642512,0.3798559889884077,sRNA
AE006468.2/1333455-1333646,9,9,0.0,9.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
AE006468.2/975428-975550,102,102,0.0,102.0,0.0,59.80392156862745,59.80392156862745,0.0,59.80392156862745,0.0,sRNA
AE006468.2/2079065-2078987,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2032401-2032577,36,36,0.0,36.0,0.0,47.22222222222222,47.22222222222222,0.0,47.22222222222222,0.0,sRNA
AE006468.2/1807770-1807559,93,93,0.0,93.0,0.0,40.86021505376344,40.86021505376344,0.0,40.86021505376344,0.0,sRNA
AE006468.2/1606109-1605777,102,15,35.329697139941636,54.75,0.6452912719624043,35.294117647058826,20.0,5.855207275022078,28.305010893246187,0.20686115603718702,sRNA
AE006468.2/1508937-1509324,90,24,28.705400188814647,64.0,0.44852187795022885,48.888888888888886,35.8974358974359,5.31478407970459,42.15099715099715,0.12608916606801698,sRNA
AE006468.2/1419360-1419561,93,24,34.5,58.5,0.5897435897435898,45.83333333333333,43.01075268817204,1.4112903225806441,44.42204301075269,0.0317700453857791,sRNA
AE006468.2/1045235-1045101,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/1331430-1332240,105,6,29.253692873085317,35.470588235294116,0.8247309765214766,50.0,16.666666666666664,9.240842632317246,36.68816421351919,0.2518753072118037,sRNA
AE006468.2/3682721-3682613,69,69,0.0,69.0,0.0,56.52173913043478,56.52173913043478,0.0,56.52173913043478,0.0,sRNA
AE006468.2/3682845-3682727,60,45,7.5,52.5,0.14285714285714285,64.44444444444444,58.333333333333336,3.0555555555555536,61.388888888888886,0.049773755656108566,sRNA
AE006468.2/4692474-4692549,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/92138-92056,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/3682926-3682849,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/638853-638996,45,9,16.30950643030009,22.0,0.7413412013772768,55.55555555555556,33.33333333333333,9.166199015381174,43.51851851851851,0.2106275518428015,sRNA
AE006468.2/2001250-2000943,228,36,78.43468620451031,130.0,0.6033437400346947,53.96825396825397,38.88888888888889,7.00269277628298,48.78863826232248,0.14353122008922475,sRNA
AE006468.2/1230515-1230422,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/4217208-4217315,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AE006468.2/4178423-4178674,108,30,34.84250278036869,79.0,0.44104433899200873,62.62626262626263,53.333333333333336,3.841467378726178,58.40628507295174,0.06577147260655312,sRNA
AE006468.2/2905054-2905382,15,15,0.0,15.0,0.0,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,sRNA
